ноя.89	850	720	1014	1014
ноя.89	852	720	1124	1124
ноя.89	854	720	1219	1229
ноя.89	856	720	1042	1042
ноя.89	859	720	586	586
ноя.89	860	720	935	935
ноя.89	861	720	910	910
ноя.89	868	720	543	695
ноя.89	869	720	744	744
ноя.89	870	720	770	770
ноя.89	871	576	616	616
ноя.89	872	240	296	296
ноя.89	873	720	884	884
ноя.89	874	720	803	803
ноя.89	875	504	664	664
ноя.89	876	720	950	950
ноя.89	879	720	989	989
ноя.89	880	720	935	935
ноя.89	881	720	935	935
ноя.89	883	720	713	713
ноя.89	884	720	637	637
ноя.89	885	720	395	600
ноя.89	894	720	731	731
ноя.89	895	720	783	783
ноя.89	896	720	989	989
ноя.89	897	504	479	479
ноя.89	898	456	595	595
ноя.89	899	720	778	778
ноя.89	901	720	667	667
ноя.89	902	624	698	698
ноя.89	903	720	856	856
ноя.89	904	720	1069	1069
ноя.89	905	720	637	637
ноя.89	906	720	778	778
ноя.89	907	720	1150	1150
ноя.89	908	720	884	884
ноя.89	909	720	935	935
ноя.89	910	720	469	704
ноя.89	920	720	440	797
ноя.89	921	720	1069	1069
ноя.89	922	720	1149	1149
ноя.89	923	720	1096	1096
ноя.89	924	720	550	550
ноя.89	926	720	504	504
ноя.89	929	192	196	196
ноя.89	930	720	935	935
ноя.89	931	72	76	76
ноя.89	932	24	8	8
ноя.89	933	720	1097	1097
ноя.89	934	720	751	751
ноя.89	943	720	783	783
ноя.89	944	720	783	783
ноя.89	945	720	472	856
ноя.89	949	720	479	479
ноя.89	951	720	684	684
ноя.89	954	720	614	614
ноя.89	955	720	578	578
ноя.89	956	720	520	520
ноя.89	957	720	748	748
ноя.89	958	720	956	956
ноя.89	959	720	703	703
ноя.89	973	552	360	360
ноя.89	974	480	621	621
ноя.89	975	72	36	36
ноя.89	976	720	608	608
ноя.89	978	720	736	736
ноя.89	979	720	605	605
ноя.89	980	720	528	528
дек.89	1000	744	572	572
дек.89	1002	744	872	872
дек.89	1003	744	476	476
дек.89	2301	744	603	603
дек.89	2321	744	134	134
дек.89	2322	744	183	183
дек.89	2323	744	140	140
дек.89	2324	744	1131	1131
дек.89	2344	744	276	276
дек.89	2346	744	1003	1003
дек.89	2367	744	531	531
дек.89	2370	24	5	5
дек.89	2371	744	207	207
дек.89	2373	744	503	503
дек.89	2374	744	402	402
дек.89	352P	744	160	160
дек.89	370P	744	105	105
дек.89	37P	744	807	807
дек.89	411	744	251	251
дек.89	4158	744	687	687
дек.89	4173	744	705	705
дек.89	4177	120	112	112
дек.89	4178	744	687	687
дек.89	4193	744	613	613
дек.89	4199	744	898	898
дек.89	4200	744	830	830
дек.89	4214	744	731	731
дек.89	4215	744	501	654
дек.89	4216	744	501	654
дек.89	4217	744	845	845
дек.89	4222	744	705	705
дек.89	4223	24	7	7
дек.89	423	62	88	88
дек.89	4238	744	753	753
дек.89	4239	120	119	119
дек.89	4260	744	643	643
дек.89	4261	744	661	661
дек.89	4284	744	642	642
дек.89	4285	744	684	684
дек.89	432	744	384	434
дек.89	433	744	177	177
дек.89	4344	744	203	203
дек.89	4345	62	90	90
дек.89	4346	24	4	4
дек.89	4404	360	279	279
дек.89	4406	456	368	368
дек.89	441	744	313	313
дек.89	4413	24	21	21
дек.89	442	744	228	228
дек.89	451	744	172	172
дек.89	452	744	270	270
дек.89	460	744	70	70
дек.89	513	744	524	524
дек.89	514	744	623	623
дек.89	515	744	603	603
дек.89	516	264	229	229
дек.89	517	744	623	623
дек.89	536	744	188	213
дек.89	537	744	111	111
дек.89	541	744	678	678
дек.89	542	744	733	733
дек.89	543	744	678	678
дек.89	544	744	480	480
дек.89	545	744	691	691
дек.89	546	744	669	669
дек.89	552	744	90	90
дек.89	554	744	705	705
дек.89	555	744	705	705
дек.89	556	744	705	705
дек.89	557	744	669	669
дек.89	558	192	184	184
дек.89	563	744	380	380
дек.89	565	744	478	478
дек.89	569	744	678	678
дек.89	570	744	649	649
дек.89	571	744	645	645
дек.89	572	744	571	571
дек.89	573	624	600	600
дек.89	577	744	561	561
дек.89	578	744	645	645
дек.89	579	744	572	572
дек.89	580	744	731	731
дек.89	581	744	645	645
дек.89	583	744	663	663
дек.89	584	744	623	623
дек.89	585	168	151	151
дек.89	586	600	595	595
дек.89	587	744	623	623
дек.89	588	744	617	617
дек.89	589	744	712	712
дек.89	592	744	540	540
дек.89	593	744	394	394
дек.89	594	744	516	516
дек.89	596	744	251	251
дек.89	598	744	669	669
дек.89	599	744	715	715
дек.89	600	744	645	645
дек.89	601	744	643	643
дек.89	602	744	687	687
дек.89	603	72	67	67
дек.89	604	336	229	229
дек.89	605	744	476	476
дек.89	606	336	224	224
дек.89	612	744	267	481
дек.89	613	384	95	95
дек.89	614	744	383	383
дек.89	615	744	733	733
дек.89	616	744	540	540
дек.89	617	744	608	693
дек.89	619	24	8	8
дек.89	620	744	623	623
дек.89	621	744	669	669
дек.89	622	504	437	437
дек.89	623	648	603	603
дек.89	624	408	393	393
дек.89	625	744	779	779
дек.89	626	744	663	663
дек.89	627	552	477	477
дек.89	628	336	319	319
дек.89	629	744	755	755
дек.89	630	744	595	595
дек.89	631	744	693	693
дек.89	638	744	328	492
дек.89	639	24	6	6
дек.89	640	24	6	6
дек.89	642	24	3	3
дек.89	644	744	482	547
дек.89	646	744	645	645
дек.89	648	744	693	693
дек.89	650	744	807	807
дек.89	652	744	693	693
дек.89	654	24	6	6
дек.89	656	744	598	598
дек.89	663	24	13	17
дек.89	666	744	1159	1190
дек.89	668	744	893	893
дек.89	669	744	334	944
дек.89	670	744	711	798
дек.89	671	744	441	441
дек.89	672	744	510	530
дек.89	673	744	1230	1230
дек.89	674	744	954	954
дек.89	675	744	572	572
дек.89	676	744	645	645
дек.89	677	744	645	645
дек.89	678	336	204	204
дек.89	679	336	280	280
дек.89	680	744	653	653
дек.89	693	744	220	843
дек.89	694	744	921	921
дек.89	695	24	5	5
дек.89	696	744	598	598
дек.89	697	744	451	451
дек.89	698	744	728	728
дек.89	699	744	1131	1131
дек.89	700	744	1181	1181
дек.89	701	744	636	636
дек.89	702	744	669	669
дек.89	703	744	623	623
дек.89	704	336	256	256
дек.89	705	744	533	533
дек.89	706	744	649	649
дек.89	707	744	649	649
дек.89	717	744	854	854
дек.89	718	744	804	804
дек.89	719	744	804	804
дек.89	720	744	1201	1201
дек.89	721	744	752	752
дек.89	722	744	608	608
дек.89	723	744	1328	1328
дек.89	724	744	1005	1064
дек.89	725	744	669	669
дек.89	727	744	633	633
дек.89	728	744	543	543
дек.89	729	744	533	533
дек.89	730	336	300	300
дек.89	731	744	567	567
дек.89	740	744	722	722
дек.89	741	744	653	653
дек.89	742	744	760	760
дек.89	743	744	785	785
дек.89	745	744	645	645
дек.89	747	744	576	576
дек.89	749	744	903	1057
дек.89	750	744	1055	1055
дек.89	752	744	1230	1230
дек.89	754	744	630	630
дек.89	756	744	762	762
дек.89	758	120	101	101
дек.89	764	744	721	721
дек.89	765	744	738	738
дек.89	766	744	653	653
дек.89	767	744	792	792
дек.89	768	744	421	421
дек.89	769	744	496	496
дек.89	770	744	682	1235
дек.89	771	744	799	801
дек.89	772	744	673	673
дек.89	773	744	877	877
дек.89	774	744	544	544
дек.89	775	744	905	905
дек.89	776	744	1131	1131
дек.89	777	744	471	471
дек.89	778	744	536	536
дек.89	779	744	547	547
дек.89	780	744	562	562
дек.89	781	744	708	708
дек.89	782	192	196	196
дек.89	791	744	653	653
дек.89	792	744	680	680
дек.89	793	744	795	795
дек.89	794	744	765	765
дек.89	795	744	425	425
дек.89	796	744	697	697
дек.89	797	744	728	728
дек.89	798	744	384	384
дек.89	801	744	861	912
дек.89	803	744	804	804
дек.89	804	744	879	879
дек.89	805	744	474	474
дек.89	806	432	429	429
дек.89	807	744	425	425
дек.89	808	744	753	753
дек.89	810	744	872	1307
дек.89	816	744	777	777
дек.89	817	744	830	830
дек.89	818	744	658	658
дек.89	819	744	731	731
дек.89	820	744	776	776
дек.89	821	744	823	823
дек.89	822	744	823	823
дек.89	823	744	728	728
дек.89	825	744	707	707
дек.89	826	744	905	905
дек.89	827	744	753	753
дек.89	828	744	753	753
дек.89	829	744	799	799
дек.89	830	744	496	496
дек.89	831	288	268	268
дек.89	832	168	162	162
дек.89	833	24	5	5
дек.89	834	744	929	929
дек.89	835	744	365	810
дек.89	843	744	875	875
дек.89	844	744	661	661
дек.89	846	744	500	500
дек.89	848	744	1330	1330
дек.89	850	744	953	953
дек.89	852	744	1056	1056
дек.89	854	744	1145	1154
дек.89	856	744	980	980
дек.89	858	360	357	357
дек.89	859	744	550	550
дек.89	860	744	879	879
дек.89	861	744	855	855
дек.89	868	744	510	653
дек.89	869	744	699	699
дек.89	870	744	724	724
дек.89	871	744	724	724
дек.89	872	744	836	836
дек.89	873	744	830	830
дек.89	874	744	753	753
дек.89	875	744	892	892
дек.89	876	744	893	893
дек.89	878	144	147	147
дек.89	879	744	929	929
дек.89	880	744	879	879
дек.89	881	744	879	879
дек.89	883	744	669	669
дек.89	884	744	598	598
дек.89	885	744	371	563
дек.89	894	744	687	687
дек.89	895	744	736	736
дек.89	896	744	929	929
дек.89	897	744	643	643
дек.89	898	744	883	883
дек.89	899	744	731	731
дек.89	901	744	627	627
дек.89	902	744	757	757
дек.89	903	528	532	532
дек.89	904	744	1003	1003
дек.89	905	744	598	598
дек.89	906	744	731	731
дек.89	907	744	1081	1081
дек.89	908	744	830	830
дек.89	909	744	879	879
дек.89	910	744	441	662
дек.89	918	24	23	23
дек.89	919	24	24	24
дек.89	920	744	413	748
дек.89	921	744	1003	1003
дек.89	922	744	1079	1079
дек.89	923	744	1030	1030
дек.89	924	744	516	516
дек.89	926	744	473	473
дек.89	928	336	334	334
дек.89	929	744	691	691
дек.89	930	744	879	879
дек.89	931	744	712	712
дек.89	932	24	5	5
дек.89	933	744	1031	1031
дек.89	934	744	705	705
дек.89	943	744	736	736
дек.89	944	744	736	736
дек.89	945	744	443	804
дек.89	949	744	451	451
дек.89	951	744	643	643
дек.89	954	744	578	578
дек.89	955	336	245	245
дек.89	956	336	221	221
дек.89	957	336	317	317
дек.89	958	744	898	898
дек.89	959	744	661	661
дек.89	973	24	11	11
дек.89	974	552	531	531
дек.89	975	624	600	600
дек.89	976	744	572	572
дек.89	978	744	691	691
дек.89	979	744	569	569
дек.89	980	336	224	224
янв.90	1000	384	385	385
янв.90	1001	384	404	404
янв.90	1002	720	898	898
янв.90	1003	720	490	490
янв.90	1020	96	108	108
янв.90	1021	48	52	52
янв.90	2301	720	619	619
янв.90	2321	720	137	137
янв.90	2322	720	187	187
янв.90	2323	720	144	144
янв.90	2324	720	1162	1162
янв.90	2344	720	284	284
янв.90	2346	720	1032	1032
янв.90	2367	720	546	546
янв.90	2369	120	21	21
янв.90	2371	720	213	213
янв.90	2373	720	517	517
янв.90	2374	720	413	413
янв.90	2377	24	10	14
янв.90	352P	720	165	165
янв.90	370P	720	109	109
янв.90	37P	720	830	830
янв.90	411	720	258	258
янв.90	4157	144	157	157
янв.90	4158	720	707	707
янв.90	4173	456	460	460
янв.90	4177	720	713	713
янв.90	4178	720	707	707
янв.90	4193	720	631	631
янв.90	4199	720	923	923
янв.90	4200	720	854	854
янв.90	4214	720	752	752
янв.90	4215	720	515	672
янв.90	4216	720	515	672
янв.90	4217	720	869	869
янв.90	4222	720	725	725
янв.90	4223	24	5	5
янв.90	423	60	90	90
янв.90	4238	720	774	774
янв.90	4239	720	761	761
янв.90	4260	720	661	661
янв.90	4261	720	681	681
янв.90	4270	144	136	136
янв.90	4271	312	204	204
янв.90	4272	432	439	439
янв.90	4284	720	661	661
янв.90	4285	720	703	703
янв.90	4294	24	4	4
янв.90	4295	24	4	5
янв.90	432	720	394	445
янв.90	433	720	182	182
янв.90	4344	720	209	209
янв.90	4345	60	92	92
янв.90	4346	24	3	3
янв.90	4404	720	593	593
янв.90	4405	144	141	141
янв.90	4406	720	617	617
янв.90	4407	24	13	17
янв.90	441	720	322	322
янв.90	4413	720	664	664
янв.90	442	720	2	2
янв.90	451	720	176	176
янв.90	452	720	277	277
янв.90	459	24	14	16
янв.90	460	720	71	71
янв.90	513	720	541	541
янв.90	514	720	334	710
янв.90	515	720	619	619
янв.90	516	720	665	665
янв.90	517	720	642	642
янв.90	518	144	136	136
янв.90	536	720	193	220
янв.90	537	720	114	114
янв.90	539	72	21	21
янв.90	541	720	2	2
янв.90	542	720	2	2
янв.90	543	720	649	708
янв.90	544	720	494	494
янв.90	545	720	710	710
янв.90	546	720	687	687
янв.90	552	720	92	92
янв.90	554	720	725	725
янв.90	555	720	725	725
янв.90	556	720	725	725
янв.90	557	720	687	687
янв.90	558	720	736	736
янв.90	563	720	391	391
янв.90	565	720	438	504
янв.90	569	720	558	728
янв.90	570	720	667	667
янв.90	571	720	664	664
янв.90	572	720	586	586
янв.90	573	720	736	736
янв.90	577	720	2	2
янв.90	578	720	2	2
янв.90	579	720	547	597
янв.90	580	720	2	2
янв.90	581	720	663	663
янв.90	583	720	683	683
янв.90	584	720	642	642
янв.90	585	720	688	688
янв.90	586	720	735	735
янв.90	587	720	642	642
янв.90	588	720	635	635
янв.90	589	720	733	733
янв.90	592	720	556	556
янв.90	593	720	2	2
янв.90	594	720	498	538
янв.90	596	720	258	258
янв.90	598	720	688	688
янв.90	599	720	648	755
янв.90	600	720	2	2
янв.90	601	720	601	673
янв.90	602	720	636	722
янв.90	603	720	713	713
янв.90	604	312	317	317
янв.90	605	720	490	490
янв.90	606	264	270	270
янв.90	611	24	5	6
янв.90	612	720	275	495
янв.90	613	720	190	190
янв.90	614	720	353	403
янв.90	615	720	754	754
янв.90	616	720	556	556
янв.90	617	720	625	713
янв.90	620	720	588	651
янв.90	621	720	687	687
янв.90	622	720	610	677
янв.90	623	720	713	713
янв.90	624	720	706	742
янв.90	625	720	802	802
янв.90	626	720	683	683
янв.90	627	720	662	662
янв.90	628	504	494	494
янв.90	629	720	778	778
янв.90	630	720	612	612
янв.90	631	720	714	714
янв.90	637	24	1	4
янв.90	638	720	338	507
янв.90	639	24	4	5
янв.90	640	24	4	4
янв.90	644	720	459	571
янв.90	646	720	597	678
янв.90	648	720	679	723
янв.90	650	720	764	845
янв.90	652	720	714	714
янв.90	654	384	362	362
янв.90	656	720	615	615
янв.90	662	480	191	191
янв.90	663	720	399	513
янв.90	666	720	1065	1251
янв.90	668	720	170	1083
янв.90	669	720	202	1004
янв.90	670	720	268	922
янв.90	671	720	2	2
янв.90	672	720	450	560
янв.90	673	720	1265	1265
янв.90	674	720	981	981
янв.90	675	720	587	587
янв.90	676	720	664	664
янв.90	677	720	664	664
янв.90	678	24	5	5
янв.90	679	72	70	70
янв.90	680	720	671	671
янв.90	681	48	46	46
янв.90	682	24	24	24
янв.90	693	720	188	877
янв.90	694	720	821	975
янв.90	695	24	4	4
янв.90	696	720	615	615
янв.90	697	720	2	2
янв.90	698	720	676	765
янв.90	699	720	1070	1184
янв.90	700	720	1165	1224
янв.90	701	720	654	654
янв.90	702	720	687	687
янв.90	703	720	642	642
янв.90	704	24	7	7
янв.90	705	720	547	547
янв.90	706	720	667	667
янв.90	707	720	667	667
янв.90	713	24	7	9
янв.90	717	720	747	907
янв.90	718	720	620	872
янв.90	719	720	758	842
янв.90	720	720	1140	1256
янв.90	721	720	850	991
янв.90	722	720	887	887
янв.90	723	720	1258	1392
янв.90	724	720	943	1115
янв.90	725	720	688	688
янв.90	727	720	651	651
янв.90	728	720	2	2
янв.90	729	720	547	547
янв.90	730	24	5	5
янв.90	731	720	583	583
янв.90	740	720	2	2
янв.90	741	720	671	671
янв.90	742	720	781	781
янв.90	743	720	784	814
янв.90	745	720	664	664
янв.90	747	720	2	2
янв.90	749	720	985	1153
янв.90	750	720	1086	1086
янв.90	752	720	1117	1189
янв.90	754	720	862	862
янв.90	756	720	784	784
янв.90	758	720	642	642
янв.90	764	720	2	2
янв.90	765	720	2	2
янв.90	766	720	671	671
янв.90	767	720	816	816
янв.90	768	720	2	2
янв.90	769	720	510	510
янв.90	770	720	13	1586
янв.90	771	720	821	823
янв.90	772	720	2	2
янв.90	773	720	2	2
янв.90	774	720	560	560
янв.90	775	720	847	949
янв.90	776	720	1162	1162
янв.90	777	720	633	784
янв.90	778	720	2	2
янв.90	779	720	2	3
янв.90	780	720	835	835
янв.90	781	720	729	729
янв.90	782	720	785	785
янв.90	791	720	671	671
янв.90	792	720	636	712
янв.90	793	720	2	2
янв.90	794	720	835	835
янв.90	795	720	95	1031
янв.90	796	720	717	717
янв.90	797	720	749	749
янв.90	798	720	395	395
янв.90	801	720	886	938
янв.90	802	96	118	118
янв.90	803	720	826	826
янв.90	804	720	904	904
янв.90	805	720	489	489
янв.90	806	720	761	761
янв.90	807	720	438	438
янв.90	808	720	774	774
янв.90	810	216	269	403
янв.90	816	720	799	799
янв.90	817	720	2	2
янв.90	818	720	2	2
янв.90	819	720	752	752
янв.90	820	720	941	941
янв.90	821	720	809	809
янв.90	822	720	847	847
янв.90	823	720	749	749
янв.90	825	720	809	809
янв.90	826	720	930	930
янв.90	827	720	784	784
янв.90	828	720	774	774
янв.90	829	720	2	2
янв.90	830	720	511	511
янв.90	831	720	713	713
янв.90	832	720	736	736
янв.90	834	720	955	955
янв.90	835	720	376	835
янв.90	843	720	900	900
янв.90	844	720	681	681
янв.90	846	720	913	913
янв.90	848	720	1368	1368
янв.90	850	720	980	980
янв.90	852	720	1086	1086
янв.90	854	720	1178	1188
янв.90	856	720	1007	1007
янв.90	858	720	761	761
янв.90	859	408	321	321
янв.90	860	264	331	331
янв.90	861	720	878	878
янв.90	868	720	525	672
янв.90	869	720	718	718
янв.90	870	720	745	745
янв.90	871	720	746	746
янв.90	872	720	859	859
янв.90	873	720	853	853
янв.90	874	720	619	808
янв.90	875	720	917	917
янв.90	876	720	478	1015
янв.90	878	720	785	785
янв.90	879	720	955	955
янв.90	880	720	904	904
янв.90	881	720	904	904
янв.90	883	456	435	435
янв.90	884	72	1	1
янв.90	885	264	1	1
янв.90	893	312	328	328
янв.90	894	720	707	707
янв.90	895	720	757	757
янв.90	896	600	796	796
янв.90	897	720	661	661
янв.90	898	720	907	907
янв.90	899	720	752	752
янв.90	901	720	645	645
янв.90	902	720	779	779
янв.90	903	720	770	770
янв.90	904	720	1032	1032
янв.90	905	720	615	615
янв.90	906	720	752	752
янв.90	907	720	1111	1111
янв.90	908	432	512	512
янв.90	909	720	904	904
янв.90	910	720	454	681
янв.90	918	720	735	735
янв.90	919	720	758	758
янв.90	920	576	341	617
янв.90	921	720	1032	1032
янв.90	922	720	1110	1110
янв.90	923	720	1059	1059
янв.90	924	720	531	531
янв.90	926	720	486	486
янв.90	928	720	761	761
янв.90	929	720	710	710
янв.90	930	720	904	904
янв.90	931	720	733	733
янв.90	932	24	3	3
янв.90	933	408	600	600
янв.90	934	576	581	581
янв.90	943	720	757	757
янв.90	944	720	757	757
янв.90	945	720	457	829
янв.90	949	720	463	463
янв.90	951	720	661	661
янв.90	954	720	594	594
янв.90	955	360	365	365
янв.90	957	240	253	253
янв.90	958	720	923	923
янв.90	959	456	431	431
янв.90	973	24	4	4
янв.90	974	720	736	736
янв.90	975	720	736	736
янв.90	976	720	587	587
янв.90	978	720	711	711
янв.90	979	384	329	329
янв.90	980	216	211	211
фев.90	1000	744	690	690
фев.90	1001	744	723	723
фев.90	1002	744	857	857
фев.90	1003	744	467	467
фев.90	1019	480	424	424
фев.90	1020	744	772	772
фев.90	1021	432	372	372
фев.90	2301	744	592	592
фев.90	2321	744	131	131
фев.90	2322	744	177	177
фев.90	2323	744	138	138
фев.90	2324	744	1110	1110
фев.90	2344	744	271	271
фев.90	2346	744	986	986
фев.90	2367	480	336	336
фев.90	2369	48	3	3
фев.90	2371	744	204	204
фев.90	2373	744	495	495
фев.90	2374	744	394	394
фев.90	2377	744	263	409
фев.90	352P	744	158	158
фев.90	370P	744	104	104
фев.90	37P	744	792	792
фев.90	411	744	247	247
фев.90	4151	24	2	2
фев.90	4157	744	748	748
фев.90	4158	744	676	676
фев.90	4173	744	693	693
фев.90	4177	744	681	681
фев.90	4178	744	676	676
фев.90	4193	744	603	603
фев.90	4199	744	881	881
фев.90	4200	744	814	814
фев.90	4214	744	717	717
фев.90	4215	744	492	642
фев.90	4216	480	318	415
фев.90	4217	744	830	830
фев.90	4222	744	693	693
фев.90	4223	24	6	6
фев.90	423	62	88	88
фев.90	4238	744	740	740
фев.90	4239	744	726	726
фев.90	4245	144	45	45
фев.90	4246	408	154	154
фев.90	4247	408	205	205
фев.90	4260	744	631	631
фев.90	4261	744	650	650
фев.90	4269	72	43	43
фев.90	4270	744	648	648
фев.90	4271	744	450	450
фев.90	4272	744	697	697
фев.90	4284	744	631	631
фев.90	4285	744	671	671
фев.90	4289	230	181	181
фев.90	4294	744	113	113
фев.90	4295	744	135	168
фев.90	432	744	377	426
фев.90	433	744	174	174
фев.90	4344	744	200	200
фев.90	4345	62	89	89
фев.90	4346	24	3	3
фев.90	4404	744	567	567
фев.90	4405	744	674	674
фев.90	4406	744	590	590
фев.90	4407	744	379	505
фев.90	441	744	308	308
фев.90	4413	744	634	634
фев.90	4414	72	56	56
фев.90	4415	144	109	109
фев.90	442	744	4	4
фев.90	451	744	169	169
фев.90	452	744	265	265
фев.90	459	744	404	466
фев.90	460	744	68	68
фев.90	513	744	516	516
фев.90	514	744	319	679
фев.90	515	744	592	592
фев.90	516	744	635	635
фев.90	517	744	613	613
фев.90	518	744	648	648
фев.90	536	744	185	210
фев.90	537	744	110	110
фев.90	539	24	3	3
фев.90	541	552	39	39
фев.90	542	480	2	2
фев.90	543	744	620	677
фев.90	544	744	473	473
фев.90	545	744	678	678
фев.90	546	744	657	657
фев.90	552	744	89	89
фев.90	554	408	355	355
фев.90	555	744	693	693
фев.90	556	744	693	693
фев.90	557	480	424	424
фев.90	558	744	703	703
фев.90	559	384	315	315
фев.90	563	744	373	373
фев.90	565	744	418	481
фев.90	569	744	533	696
фев.90	570	744	637	637
фев.90	571	744	634	634
фев.90	572	744	560	560
фев.90	573	744	703	703
фев.90	577	744	4	4
фев.90	578	744	4	4
фев.90	579	744	523	571
фев.90	580	744	4	4
фев.90	581	744	633	633
фев.90	583	744	653	653
фев.90	584	744	613	613
фев.90	585	744	658	658
фев.90	586	744	702	702
фев.90	587	744	613	613
фев.90	588	744	607	607
фев.90	589	744	700	700
фев.90	592	744	530	530
фев.90	593	744	4	4
фев.90	594	744	476	515
фев.90	595	24	5	5
фев.90	596	744	247	247
фев.90	598	744	658	658
фев.90	599	744	618	720
фев.90	600	744	4	4
фев.90	601	744	573	642
фев.90	602	744	608	690
фев.90	603	744	681	681
фев.90	604	744	697	697
фев.90	605	744	467	467
фев.90	606	744	702	702
фев.90	611	744	156	187
фев.90	612	744	263	474
фев.90	613	744	182	182
фев.90	614	744	338	386
фев.90	615	744	720	720
фев.90	616	744	530	530
фев.90	617	744	596	680
фев.90	620	744	562	622
фев.90	621	744	657	657
фев.90	622	744	582	646
фев.90	623	744	681	681
фев.90	624	744	674	708
фев.90	625	744	765	765
фев.90	626	744	652	652
фев.90	627	744	632	632
фев.90	628	744	674	674
фев.90	629	744	742	742
фев.90	630	744	584	584
фев.90	631	744	681	681
фев.90	636	24	6	13
фев.90	638	744	323	485
фев.90	639	24	2	2
фев.90	640	24	4	4
фев.90	644	744	439	545
фев.90	646	744	571	649
фев.90	648	744	648	690
фев.90	650	744	729	806
фев.90	652	744	681	681
фев.90	654	744	648	648
фев.90	656	744	587	587
фев.90	657	227	200	200
фев.90	661	24	14	14
фев.90	662	744	274	274
фев.90	663	744	382	491
фев.90	666	744	1017	1194
фев.90	668	744	163	1040
фев.90	669	744	193	960
фев.90	670	744	257	884
фев.90	671	744	4	4
фев.90	672	744	430	535
фев.90	673	744	1207	1207
фев.90	674	744	936	936
фев.90	675	744	560	560
фев.90	676	744	634	634
фев.90	677	744	634	634
фев.90	678	24	3	3
фев.90	679	744	674	674
фев.90	680	744	642	642
фев.90	681	744	648	648
фев.90	682	744	697	697
фев.90	689	228	175	199
фев.90	693	744	180	840
фев.90	694	744	784	931
фев.90	695	24	7	7
фев.90	696	744	588	588
фев.90	697	744	4	4
фев.90	698	744	645	730
фев.90	699	744	1020	1128
фев.90	700	744	1112	1168
фев.90	701	744	624	624
фев.90	702	744	657	657
фев.90	703	744	613	613
фев.90	704	24	4	4
фев.90	705	744	524	524
фев.90	706	744	637	637
фев.90	707	744	637	637
фев.90	711	24	4	4
фев.90	712	48	7	9
фев.90	713	744	199	255
фев.90	717	744	712	865
фев.90	718	744	592	832
фев.90	719	744	724	804
фев.90	720	744	1088	1199
фев.90	721	744	812	947
фев.90	722	744	847	847
фев.90	723	744	1200	1327
фев.90	724	744	899	1063
фев.90	725	744	658	658
фев.90	727	744	622	622
фев.90	728	744	4	4
фев.90	729	744	524	524
фев.90	730	408	334	334
фев.90	731	744	558	558
фев.90	740	744	4	4
фев.90	741	744	642	642
фев.90	742	744	745	745
фев.90	743	744	748	777
фев.90	745	744	634	634
фев.90	747	744	4	4
фев.90	749	744	940	1100
фев.90	750	744	1036	1036
фев.90	752	744	1065	1134
фев.90	754	744	824	824
фев.90	756	744	748	748
фев.90	758	744	613	613
фев.90	764	744	4	4
фев.90	765	744	4	4
фев.90	766	744	642	642
фев.90	767	744	779	779
фев.90	768	744	4	4
фев.90	769	744	487	487
фев.90	770	744	14	1679
фев.90	771	744	783	785
фев.90	772	744	4	4
фев.90	773	744	4	4
фев.90	774	744	535	535
фев.90	775	744	808	905
фев.90	776	744	1110	1110
фев.90	777	744	605	749
фев.90	778	744	4	4
фев.90	779	744	2	3
фев.90	780	744	798	798
фев.90	781	744	695	695
фев.90	782	744	749	749
фев.90	791	744	642	642
фев.90	792	744	608	681
фев.90	793	744	4	4
фев.90	794	744	798	798
фев.90	795	744	91	993
фев.90	796	744	684	684
фев.90	797	744	716	716
фев.90	798	744	378	378
фев.90	801	744	846	896
фев.90	802	744	847	847
фев.90	803	744	789	789
фев.90	804	744	862	862
фев.90	805	744	466	466
фев.90	806	744	726	726
фев.90	807	744	417	417
фев.90	808	744	740	740
фев.90	810	24	4	4
фев.90	816	744	764	764
фев.90	817	744	4	4
фев.90	818	744	4	4
фев.90	819	744	717	717
фев.90	820	744	898	898
фев.90	821	744	772	772
фев.90	822	744	809	809
фев.90	823	744	716	716
фев.90	825	744	772	772
фев.90	826	744	888	888
фев.90	827	744	748	748
фев.90	828	744	740	740
фев.90	829	744	4	4
фев.90	830	744	488	488
фев.90	831	744	681	681
фев.90	832	744	703	703
фев.90	834	744	911	911
фев.90	835	744	360	799
фев.90	843	744	859	859
фев.90	844	744	650	650
фев.90	846	744	873	873
фев.90	848	744	1295	1295
фев.90	850	744	935	935
фев.90	852	744	1037	1037
фев.90	854	744	1125	1134
фев.90	856	744	961	961
фев.90	858	744	726	726
фев.90	860	72	56	56
фев.90	861	744	839	839
фев.90	868	744	500	639
фев.90	869	744	686	686
фев.90	870	744	711	711
фев.90	871	744	712	712
фев.90	872	744	820	820
фев.90	873	744	814	814
фев.90	874	744	592	773
фев.90	875	744	875	875
фев.90	876	744	456	968
фев.90	878	744	749	749
фев.90	879	744	911	911
фев.90	880	744	862	862
фев.90	881	744	862	862
фев.90	883	264	225	225
фев.90	884	24	6	6
фев.90	885	24	4	4
фев.90	893	744	723	723
фев.90	894	744	676	676
фев.90	895	744	723	723
фев.90	896	24	3	3
фев.90	897	744	631	631
фев.90	898	744	866	866
фев.90	899	744	717	717
фев.90	901	744	616	616
фев.90	902	744	743	743
фев.90	903	744	736	736
фев.90	904	744	986	986
фев.90	905	744	588	588
фев.90	906	744	717	717
фев.90	907	744	1061	1061
фев.90	908	408	347	347
фев.90	909	744	862	862
